     MBA.cp7	MBA.cp4	MBA.cx2	MBA.cc2	MBA.cc4	MBA.cx1	MBA.cp3	MBA.cp6	MBA.cp5	MBA.cc6	MBA.cx4	MBA.cp2	MBA.cc3	MBA.cp1	MBA.cx3	MBA.cc5	MBA.cx5	MBA.cc1
1081_at	5.97552926123892	6.04778050388269	5.76384278503668	6.04451365981794	6.07514717491658	6.09371214035854	6.04381781781527	6.16296586222307	6.04687348287639	5.61329306077264	6.56647692736846	6.12416466768456	6.26997425279234	6.15296533118453	6.28829568462445	6.12633779609722	5.76095881198633	6.60425757104803
1082_at	4.76455513881033	4.95607166502261	4.71726687315615	4.49127126970818	4.86948118666602	4.60841900416968	4.56421791673722	4.72691853819237	4.60870870073257	4.52733399420856	4.63377442706202	4.76226695236686	4.70927216946587	4.43586313080144	4.53626874250703	4.36259534011414	4.35371245740338	4.61325374617484
1083_s_at	5.08762534810614	5.12979968888962	5.49131834799449	5.12261466316483	5.11990203018303	5.165918482069	5.10157915111536	5.11163453592027	5.33256746248631	5.29695002193326	5.14552530006278	5.19335610567523	5.17892373160979	5.0011254930629	5.18429275517372	5.11943919759077	5.3550676064051	5.02184867206097
1084_at	4.83767257512225	4.56670084841102	4.75890932582712	4.59548369149118	4.74088941350536	4.71438161860269	4.69681449618907	4.77605331862134	4.46510489899301	4.75464193110423	4.63939523251522	4.81895320867964	4.69757201255229	4.58446541607055	4.78830895201209	4.58073938934142	4.55832741826798	4.41304091807833
1085_s_at	5.99501772824888	6.13669909916438	6.28550383530895	5.97740580062152	6.04963890786615	5.97858652067217	6.12796364961212	6.23404465343722	6.06770800997199	6.27427479957536	6.21190356967008	6.18262976870577	6.131656976428	6.05992841473073	6.25450240382818	6.06910670895553	6.23611089322401	6.17831246518250
1086_at	4.36753774706408	4.39117019864619	4.816294737551	4.16885696817348	4.36191703017415	4.43876562936601	4.30625296546146	4.33054133074711	4.5322635086817	4.7137310580222	4.43696103386123	4.45903485145804	4.45354878508606	4.22731479217211	4.40154837652982	4.52556649015203	4.57620241191113	4.21285849021125
1087_at	4.47153148381122	4.66601789940158	5.06215346586285	4.69076807837213	4.58761332960326	4.63579975866618	4.4539117147905	4.53566547949279	4.39305742128355	4.75639430671041	4.17712952410866	4.60380930666631	4.6276506179245	4.54993291837797	4.66108215745516	4.68038492093554	4.71381093248498	4.36958387029273
1088_at	5.16080286822789	3.62880521598623	3.63172206926409	4.11086674777808	3.30696761764249	3.70476096837955	3.57797967931672	3.131429650294	3.80874269073386	3.58102919733272	2.92247829216574	3.19842926575989	3.24564460306469	3.7548078346169	3.50018078574751	4.27044314579194	4.1855158268551	3.18709778901104
1089_i_at	4.83976949761503	4.5605251077024	5.95182818457646	4.93297116479894	4.74668347819464	4.78605422552658	4.95031560446157	4.95003296153983	5.10795442923879	5.5113613254013	4.80002535858749	5.09803857780312	5.07009445523231	4.74983604104382	4.96179392453306	5.12345510115867	5.26187088021623	4.78047438688633
108_g_at	6.88363728561415	6.78157193712032	7.17190266483722	6.83424199276738	6.91581887389161	6.84705805189134	7.07049238506479	6.89780200754987	7.07113951336863	7.01950630710509	7.01299425635593	7.06051804889531	7.07164383791779	7.01692111798484	6.90627905878704	7.01968179220395	6.93777502498162	6.86540544199069
1090_f_at	4.04897306317085	4.02477388476587	4.01094689923277	4.12701477897172	4.13078461535247	3.95531361592695	4.03937577258311	4.13161470775312	4.14804437090124	4.12535024738319	3.98599982410399	3.87961531587175	3.97273914861185	3.97985028991298	4.06664349304106	3.99168489466739	4.39783358233273	4.02879941763979
1091_at	8.63290081688628	8.74314563745984	9.08491223475007	8.79776195594319	8.55298220378364	8.52193917106634	9.31698205522126	9.33279690172267	9.58264072693932	9.69862904676605	9.18559607992099	9.37969356161995	9.36079060748596	9.28076724307476	9.41076429055725	9.54343592776325	9.64060613391492	9.14229459487082
1092_at	7.4411881587435	7.47662778536148	7.5840585160617	7.50432509721129	7.42615439863615	7.5696029471081	7.35168747157497	7.47055328545073	7.39822720185522	7.38201740663761	7.35698666355003	7.50085863598227	7.48172324923564	7.2596364401961	7.38883923163663	7.45126859806708	7.46217921845763	7.38571728890855
1093_at	2.5917015010352	2.70921559869005	2.59739523792994	2.74238851071214	2.69240182419872	2.57373867228501	2.39986254695822	2.6795693525993	2.71582886622696	2.45999264383764	2.44934069408742	2.49431875479605	2.45345301520598	2.52190631293352	2.68828427315386	2.56335477168257	2.47628864104422	2.49898472892488
1094_g_at	4.90247229412281	4.95756244878202	4.63613300769636	4.91131521697294	4.77806802637409	4.89884037839363	4.65994673708421	4.67495961370801	4.75790177101958	4.92618050008718	4.67043463263837	4.61167705391043	4.82896515292665	4.49492020322069	4.68077093487591	4.76246929958392	4.87253253038072	4.54850535953335
1095_s_at	2.12673559932144	2.27492731186911	2.37093934808575	2.174110961252	2.29267885903610	2.26708314721696	2.117742009038	2.2542121366602	2.30243568541433	2.2198043385311	2.43159451011717	2.21108940140255	2.2943419136649	2.09183894456862	2.25802560193654	2.20536830948393	2.32314265241865	2.13849462104068
1096_g_at	5.31514977033443	5.27160108875482	5.64877668323344	5.36867560242927	5.23085740368205	5.37771061722436	5.28460136096104	5.30915601505424	5.39789458224792	5.71009424311144	5.15715501810831	5.35140097285443	5.41511724909606	5.28706795723504	5.33226599540326	5.33100867529079	5.64990422619697	5.28316831816201
1097_s_at	4.31534462290143	4.28856956439395	4.8114944496575	4.74955014431245	4.29761825409613	4.3023160922183	4.4692096901396	4.45893618523657	4.54079297461123	4.73928662387752	4.38339688917859	4.56501237244564	4.66708852071341	4.37168422645127	4.4251941628533	4.38467846176637	4.41091539162863	4.32561496598623
1098_at	2.63434538079228	2.60348270268976	2.59708755959177	2.66389198155455	2.59227275467396	2.60833092208489	2.62523563783115	2.5001795046773	2.64168544652678	2.51513018014432	2.56832480074681	2.62066893662387	2.45138392644315	2.46414513349348	2.42299324192941	2.8680291701025	2.91441801185923	2.40769132819023
1099_s_at	6.48777255591747	6.69407947214219	6.37327277877371	6.46723391524342	6.62750251834786	6.38504285787566	7.4193806856472	7.3164143226184	7.17850867313911	6.85177547470954	7.32658138541327	7.14914115620346	7.49448119769804	7.75327915316986	7.41428750449173	7.20265182653665	6.88979496839333	7.31050876364094
109_at	6.26884710305059	6.17929921891831	6.04128714468815	6.14642593578455	6.63110354773666	6.1478385767396	6.65797860439188	6.55973695632214	6.57856636549392	6.47542937178503	6.89245255931083	6.6435561144055	6.82370697096285	6.77315579454918	6.67975696786447	6.57208589297983	6.6569975238149	6.73527521510671
1100_at	5.57174470240605	5.66222830753986	6.01192335451921	5.76734726724058	5.98823868480553	5.62523348324583	5.92451965903879	5.92121631576108	5.81937836943475	5.82916086259987	6.73047189054935	5.76085186448875	5.83326067808852	6.00154298122386	5.82841005902952	5.8489051207405	5.86336708112819	6.63583519502555
1101_at	6.21882824563692	5.95171413269872	5.82227921704938	6.04305986234783	6.08864196572879	5.97817969290669	6.21821159973458	5.94488241178267	6.10299005393044	6.21868531313826	5.900464887981	6.05324001317495	6.19432935129199	6.23362616245979	6.08871220200443	6.21326293036133	6.1926441994493	6.01848058617522
1102_s_at	5.2576732544613	4.75681737904559	4.04079014806758	4.33667743833387	4.76793497385869	4.78333016095579	4.81868508993752	4.34061289177112	4.43973640978087	3.56254830005304	4.46042547962529	4.62150994137365	4.38158204568448	4.56180437296767	3.81051247267690	4.42955830292618	3.55597634818383	4.39770029911281
1103_at	4.39749014374848	4.36920521099679	4.17267914241962	4.34495513652454	4.42478545924391	4.33137012011794	4.18142213822209	4.22116915904076	4.28347013454621	4.31035321665291	4.1374077358753	3.99203327993264	4.28829791427103	4.10945728940705	4.26301681921626	4.27037248375304	4.21025216471586	4.25483124062601
1104_s_at	8.85217915973373	7.32736851223646	7.03241229926084	6.57303065611521	6.62874214379129	6.55636990258763	8.31514454222467	7.4241382740841	6.87975112243608	6.9829918130872	6.48112145510903	6.7860003683421	6.79845615493265	8.4925525992514	7.68341420744309	7.02115878435747	7.27137172364118	6.59384974670120
1105_s_at	6.91222482318251	6.62203976448317	6.74247929182199	7.30958551454831	7.0459772505026	6.97672457053739	7.12817178852927	7.01526132885395	7.08575695384437	7.09964139339831	6.95412999014512	7.27864163468698	7.33512198781322	6.93741850828866	6.93402950725275	6.81152716693888	6.88764738245145	6.7214219760239
1106_s_at	5.91966103179098	5.9162658803892	5.89985374631484	6.11099130789748	5.77518892588554	5.95885089305052	5.38288450042903	5.30432876608162	5.34002056227304	5.45603616492428	5.32383494778449	5.41470571085811	5.4677732614593	5.50368315771448	5.46727208023729	5.27211395301821	5.60437208095396	5.32827358779863
1107_s_at	5.70706352006574	5.72568707989305	6.13465513990679	5.83443087923735	7.51214755134112	5.92989508807921	6.50505522172329	6.35735106889056	6.37585585440562	6.37978852871865	8.94834019605196	6.11348821754173	6.533239561627	6.67161166509107	6.34950814803245	6.59072140192561	6.27087253911787	8.73772736684731
1108_s_at	5.16082717596313	4.95727639251516	5.67979248628667	5.36759142125727	5.06375256764774	5.21325195806476	4.90739663007636	4.96921331141385	5.00531857901323	5.28523773606168	4.99920755782233	5.24353134308068	5.21777683968872	4.92567932143931	5.02532022434632	5.10639755507533	5.17815492180932	4.88532508714079
1109_s_at	5.36996205025347	5.42712591758365	6.15475058348071	5.41694792041603	5.35134243967081	5.43136563997861	5.43882537318157	5.40664663300095	5.40346189886508	5.53579077808832	5.41787909751793	5.37578391464231	5.30894927971532	5.22236554727465	5.48100796411324	5.49241365999525	5.56987548148782	5.36702566481766
110_at	6.85464914376319	6.89582921328358	7.34702587730676	6.87894237255144	6.90394921831945	6.95921446163826	6.81278559566023	6.98748476048392	7.08190999966125	7.07731375034155	6.87302950115987	7.00874897638766	7.01737630632467	6.75262191034662	6.87171714883353	6.8945546209746	6.98630114231079	6.61494982075647
1110_at	3.98363969516126	4.01064851196658	4.07588824159033	3.86145482939748	3.91330430565751	4.07530834798886	3.88257508043142	3.973086801924	3.86742451285939	3.96036297825529	3.87299462081829	3.84865047360592	3.87108931903292	3.84902128117984	4.01576963936150	3.8776227904732	3.81576230198883	3.93371735306543
1111_at	3.31645841918669	3.17014818877339	3.58976015232403	3.29229619546352	3.19905401555108	3.33456803675712	3.25450705394617	3.25908660052765	3.38058298327537	3.52218431332341	3.19199099910223	3.33047475896446	3.33799228478524	3.12977809654049	3.28449727624288	3.30177819367762	3.46939111312092	3.10501856899349
1112_g_at	5.48120542461051	5.36686587357119	5.85047253662578	4.85353596212521	5.52679175178936	5.19146812369335	5.14080733527484	5.27208935487929	5.11939687609486	4.99995019892098	5.45933640593948	5.35208234353735	5.21922547626747	5.21618569540031	5.15409282657171	5.22564846806728	5.18644425826561	5.24515650419076
1113_at	2.89609867935581	3.05774202094236	3.10058199778369	3.11659113778016	3.0482537223762	2.91984964521379	3.07491119034939	2.99272146552275	2.96249936576278	3.2456216255746	2.94875653407425	3.00044977891658	3.09776380167157	2.90492844675869	3.05187911000146	3.0899146690034	2.97903677421053	2.91380727927996
1114_at	5.09913902534071	4.978659978263	5.52587768700828	5.14553990863589	5.05248871582212	5.0124303991158	5.39669517555468	5.30500815967479	5.41806845553667	5.33030901339748	5.20397422760601	5.2704712108441	5.37329108516167	5.29263610534607	5.61212190411104	5.38601373384632	5.49688162029755	5.1137900525453
1115_at	3.5286431230949	3.36850984175933	3.14160633308389	3.50476695195375	3.30494914901509	3.70226060420433	3.4358389353253	3.55381961446312	3.4771207963132	3.53516821191629	3.42693376987757	3.39936057049191	3.46186440266874	3.24079847453283	3.57605679565908	3.49528700301566	3.4195186738851	3.23229275493099
1116_at	5.21557129044743	5.13885841593388	5.38220590724648	5.48767092884111	5.20906155505157	5.37078207525967	4.645580579467	4.7519710111717	4.59283394300541	4.97333059019097	4.69813354928109	4.9296221124128	4.78110019972976	4.71004544246781	4.84837764914927	4.80020180306163	4.88182464531578	4.77556055499255
1117_at	4.61323320507418	4.65270036679317	5.33121061306661	4.66497380081901	4.56387102084544	4.70471977329276	4.56431718981764	4.64117347186941	4.60831054432658	4.72434597648964	4.65952145900843	4.59993247904454	4.72974640550531	4.52612538366977	4.69897060329181	4.63545201972008	4.78182811184865	4.33557247373387
1118_at	4.16957962232216	4.12136971467011	4.53419543393361	4.17328329728029	4.02935144919978	4.22151144985656	4.05924160687986	4.05265846802089	4.1700233774083	4.39002188757997	4.13894918554037	4.20990519018586	4.28389039263651	3.75926369431001	4.07666467571442	4.15970774118117	4.16266702040393	3.89675400320298
1119_at	4.89797576659819	5.0726063156386	4.58398001210726	4.91355849806266	5.50549910755605	5.22529944109621	4.97685046573441	5.00326602696968	5.06415065333861	4.69223153392365	5.73035508600078	4.91087120397673	4.84548879771164	4.98774546350099	4.94518660377531	4.9918578030538	4.54897616887226	5.43464051698831
111_at	5.67475567795158	5.58974548793487	5.87937685557986	5.63632321723692	5.72606240120749	5.75193421091942	5.79203961862048	5.59739421011747	5.64400719871925	5.68195318242015	5.75953414304644	5.88333440358014	5.72853790884623	5.65027079500601	5.61916947552429	5.6222691019293	5.67538568865662	5.83885206323913
1120_at	4.6445530612668	4.56236219782586	4.70423844534097	4.76159232925742	4.54849344380135	4.47475046832374	4.67869960515102	4.42875822696748	4.68728332877968	4.79149226101364	4.66544221596344	4.61793377627851	4.66296608660018	4.55731513686372	4.54364459007956	4.75502843083428	5.06160887869875	4.60066566774422
1121_g_at	3.88058334272174	3.95448899281607	4.47772290184729	4.14990720663118	3.952203633675	3.97174533030076	3.9057257575797	3.95872417280847	3.9824805648611	4.05412623050966	3.86704685200823	4.14928746581862	3.96809073342221	3.95638053091296	3.78052445088729	3.97716060687372	4.48145136572686	3.88657233904081
1122_f_at	6.79136714885792	6.77642879983421	6.96626555226164	6.94397442216924	6.7015768881848	6.94363078661608	6.64835880638913	6.79494154507166	6.655191027723	6.77375650748752	6.67583781274876	6.78989789856238	6.70600211292811	6.60031469333129	6.73159166014872	6.59834279792749	6.72196322829848	6.75946623460048
1123_at	5.61341809974341	5.65836090426809	5.84771285771347	5.77660698900348	5.64971171128583	5.79218670775819	5.67106160310875	5.71858382016168	5.59527542253069	5.66489144170934	5.71894612703588	5.70213454792058	5.72713060922154	5.72040955789611	5.59573125730919	5.57336387872156	5.66438987593431	5.51626161624772
1124_at	6.3823469333245	6.25235419070203	6.51942826067593	6.78044797889896	6.37554683439625	6.17725000311162	5.98701195985603	5.73362311667522	6.0706516907088	6.08424137518417	5.92234817677986	5.96377271639506	5.83423914238674	5.86842282846936	5.87724439348514	5.99315757070598	6.26549032703578	5.96759690993256
1125_s_at	2.79748652830417	2.85124104378793	3.10279022270487	2.82810375514477	2.87915960830542	3.00738074611755	2.81079735797929	2.77452116337239	2.76278338345194	3.15243723019413	2.84743319901524	2.85268196358366	2.98682815600797	2.73484750281308	2.83334213741675	2.80264741712857	3.01690681535773	2.66191848251492
1126_s_at	3.06101745958154	2.77638783886128	3.2715583495196	2.74135628123808	3.70261510068398	2.84847255331565	2.57336330852329	2.64644274567943	2.58749555280173	2.69066767661271	3.27348240247405	2.77032338661841	2.61858440305437	2.74999341347921	2.53531680100013	2.71183719049896	2.98559890583154	3.36773488994572
1127_at	7.02349129057678	7.05663460061611	7.00892709445331	7.15941715572071	7.00454967656846	7.27071266446062	6.85472923224668	6.89634019409858	6.79232814205499	6.92556433417359	6.86869293410027	6.8376074044667	6.89497137200351	6.70292648281135	6.89661231887915	6.73759653934524	6.8024726903309	6.89062033845395
1128_s_at	4.6323688416676	4.53142213697098	4.8308822401927	4.76196769647208	4.85535149366246	4.76847437235451	4.64740375478038	4.71501234575801	4.63316736940167	4.67150180656255	4.81668090326244	4.71409490747678	4.74553178672402	4.59141344851448	4.73309325124761	4.61965312365512	4.55085166380472	4.59814354962246
1129_at	4.71254931736405	4.51311876745439	5.27337166126953	4.65731212386967	4.56985909069757	4.68636657836623	4.59151049177962	4.50451546136278	4.65080519282848	4.82679308107224	4.55953764358587	4.66320193832901	4.56058955729276	4.44271768751323	4.52487758419521	4.67549617372511	4.50586801037341	4.4382216580854
112_g_at	3.48993279869579	3.25211101657101	3.29072409628651	3.19456246468761	3.50126601247421	3.22354428834228	3.06964927945494	3.4114053753633	3.28131059842126	3.17001696007151	3.43180299599633	3.37669152683097	3.46092687575568	3.42965039084067	3.58887845404953	3.39318378534193	3.28629138767114	3.44207073724238
